property_type,society,price,price_per_sqft,area,bedRoom,bathroom,balcony,floorNum,facing,agePossession,builtup_area_sqft,carpet_area_sqft,Super_Built_up_area,has_super_builtup,has_builtup_area,has_carpet_area,locality,study room,servant room,store room,pooja room,others,luxury_score,environment,lifestyle,connectivity,safety,overall_rating,nearby_count,school_count,hospital_count,bank_count,metro_count,ready_to_move,corner_property,park_facing,freehold,rental_income,fully_furnished,newly_renovated
flat,eldeco accolade3.8 â˜…,0.725,4975.0,1457.0,2,2,3+,12.0,East,1 to 5 Year Old,1352.8861267975249,849.0,1457.001504,1,0,1,Sohna,1,0,0,0,0,27,5.0,5.0,5.0,5.0,5.0,7,1,1,0,0,0,0,0,0,0,0,0
flat,eldeco accolade3.8 â˜…,0.725,5735.0,1264.0,2,2,3,8.0,West,1 to 5 Year Old,1193.8900511723728,1264.004777,1285.907468997224,0,0,1,Sohna,0,0,0,0,0,27,5.0,5.0,5.0,5.0,5.0,7,1,1,0,0,0,0,0,0,0,0,0
flat,signature global park4.0 â˜…,0.725,5991.0,1210.0,2,2,3,3.0,North-West,1 to 5 Year Old,1149.4041025518636,1056.0645019368758,1209.969999,1,0,0,Sohna,0,0,0,1,0,29,5.0,5.0,5.0,5.0,5.0,8,1,1,0,1,0,0,1,0,0,0,0
flat,signature global park4.0 â˜…,0.535,6331.0,845.0,2,2,2,4.0,West,1 to 5 Year Old,848.7120424317568,844.96615,892.4498390468389,0,0,1,Sohna,0,0,0,1,0,29,5.0,5.0,5.0,5.0,5.0,8,1,1,0,1,0,0,1,0,0,0,0
flat,signature global park4.0 â˜…,0.67,5537.0,1210.0,2,2,3,4.0,North-East,1 to 5 Year Old,1149.4041025518636,1056.0645019368758,1209.969999,1,0,0,Sohna,0,0,0,1,0,24,5.0,5.0,5.0,5.0,5.0,8,1,1,0,1,0,0,1,0,0,0,0
flat,signature global park4.0 â˜…,0.78,6446.0,1210.0,3,3,3,3.0,South-West,1 to 5 Year Old,1149.4041025518636,1209.969999,1235.199325757795,0,0,1,Sohna,0,0,0,1,0,28,5.0,5.0,5.0,5.0,5.0,8,1,1,0,1,0,0,1,0,0,0,0
flat,signature global park4.0 â˜…,0.65,5637.0,1153.0,2,2,2,2.0,North-West,1 to 5 Year Old,1102.4467123413265,1010.2211020845924,1153.028968,1,0,0,Sohna,0,0,0,1,0,23,5.0,5.0,5.0,5.0,5.0,8,1,1,0,1,0,0,1,0,0,0,0
flat,vatika gurgaon 213.7 â˜…,0.95,6574.0,1445.0,2,2,3,5.0,South,1 to 5 Year Old,1300.0,1200.0,1444.945936,1,1,1,Sector 83 Gurgaon,0,0,0,0,0,19,5.0,5.0,5.0,5.0,5.0,10,1,0,0,1,0,0,0,0,0,0,0
flat,vatika gurgaon 213.7 â˜…,0.98,8166.0,1200.0,2,2,3,5.0,South,1 to 5 Year Old,1300.0,1200.0,1444.945936,1,1,1,Sector 83 Gurgaon,0,0,0,0,0,19,5.0,5.0,5.0,5.0,5.0,10,1,0,0,1,0,0,0,0,0,0,0
flat,tulip white3.5 â˜…,0.9,6787.0,1326.0,3,2,3,6.0,North-East,1 to 5 Year Old,1244.9665106996235,1326.004841,1344.1279297536057,0,0,1,Sector 69 Gurgaon,0,0,0,1,0,22,5.0,5.0,5.0,5.0,5.0,43,0,7,11,0,1,0,1,0,0,0,0
flat,godrej aria3.8 â˜…,0.95,6551.0,1450.0,2,2,3,5.0,East,1 to 5 Year Old,1347.1194297541256,1450.004969,1460.5688512663687,0,0,1,Sector 79 Gurgaon,0,0,0,0,0,31,5.0,5.0,5.0,5.0,5.0,11,1,1,0,0,1,0,0,0,0,0,0
flat,signature global orchard avenue3.6 â˜…,0.365,6715.0,544.0,2,2,2,6.0,North,1 to 5 Year Old,600.7440695655866,543.57695,609.7988924715025,0,0,1,Sector 93 Gurgaon,0,0,0,0,0,6,5.0,5.0,5.0,5.0,5.0,8,2,0,0,0,0,0,0,0,0,0,0
flat,bestech park view ananda4.2 â˜…,0.95,10626.0,894.0,2,2,2,2.0,North-East,1 to 5 Year Old,889.078921735552,894.0,1360.0187649999998,1,0,1,Sector 81 Gurgaon,0,0,0,0,0,19,5.0,5.0,5.0,5.0,5.0,10,1,1,0,1,0,1,1,1,0,0,0
flat,signature global orchard avenue3.6 â˜…,0.38,6387.0,595.0,2,2,2,7.0,North,1 to 5 Year Old,642.7585765960673,594.920753,657.6899166420744,0,0,1,Sector 93 Gurgaon,0,0,0,0,0,4,5.0,5.0,5.0,5.0,5.0,8,2,0,0,0,0,0,0,0,0,0,0
flat,signature global synera3.4 â˜…,0.4,6319.0,633.0,2,2,1,12.0,South,1 to 5 Year Old,674.0635034030921,539.0,633.024959,1,0,1,Sector 81 Gurgaon,0,0,0,0,0,5,5.0,5.0,5.0,5.0,5.0,10,1,1,0,0,0,0,1,0,0,0,0
flat,pyramid urban,0.62,11854.0,523.0,2,2,2,2.0,South,1 to 5 Year Old,583.4439784353888,523.017901,590.0790589895023,0,0,1,Sector 67A Gurgaon,0,0,0,0,0,15,5.0,5.0,5.0,5.0,5.0,11,3,0,0,0,1,0,1,0,0,0,0
flat,pyramid urban,0.55,10516.0,523.0,2,2,2,3.0,South-West,1 to 5 Year Old,583.4439784353888,523.017901,590.0790589895023,0,0,1,Sector 67A Gurgaon,0,0,0,0,0,15,5.0,5.0,5.0,5.0,5.0,11,3,0,0,0,1,0,1,0,0,0,0
flat,experion the heartsong3.9 â˜…,0.9,7014.0,1283.0,2,3,3,2.0,South,1 to 5 Year Old,978.23,734.43,1282.949241,1,1,1,Sector 108 Gurgaon,0,1,0,0,0,19,5.0,5.0,5.0,5.0,5.0,9,1,1,0,0,0,0,0,0,0,0,0
flat,signature global solera3.7 â˜…,0.36,6569.0,548.0,2,2,1,9.0,South,1 to 5 Year Old,604.0393250189577,523.6376475121103,547.990149,1,0,0,Sector 107 Gurgaon,0,0,0,0,0,5,5.0,5.0,5.0,5.0,5.0,11,0,1,0,0,1,0,0,0,0,0,0
flat,signature global solera3.7 â˜…,0.37,6751.0,548.0,2,2,1,10.0,South,1 to 5 Year Old,604.0393250189577,523.6376475121103,547.990149,1,0,0,Sector 107 Gurgaon,0,0,0,0,0,14,5.0,5.0,5.0,5.0,5.0,11,0,1,0,0,0,0,0,0,0,0,0
flat,signature global solera3.7 â˜…,0.5,4761.0,1050.0,3,2,2,5.0,South,1 to 5 Year Old,850.0,645.0,1050.018445,1,1,1,Sector 107 Gurgaon,0,0,0,0,1,6,5.0,5.0,5.0,5.0,5.0,11,0,1,0,0,1,0,1,1,0,0,0
flat,signature global synera3.4 â˜…,0.39,6500.0,600.0,2,2,2,6.0,South-West,1 to 5 Year Old,646.8776459127811,599.979786,662.3851150901697,0,0,1,Sector 81 Gurgaon,0,0,0,0,0,8,5.0,5.0,5.0,5.0,5.0,10,1,1,0,0,1,0,1,0,0,0,0
flat,signature global synera3.4 â˜…,0.38,9500.0,400.0,1,1,2,3.0,South-West,1 to 5 Year Old,482.11487324422944,399.986524,474.57717716635824,0,0,1,Sector 81 Gurgaon,0,0,0,0,0,8,5.0,5.0,5.0,5.0,5.0,10,1,1,0,0,1,0,1,0,0,0,0
flat,siddhartha apartment,0.72,3664.0,1965.0,3,3,2,4.0,East,1 to 5 Year Old,1800.0,1600.0,1964.949945,1,1,1,Sector 95 Gurgaon,0,0,0,0,1,4,5.0,5.0,5.0,5.0,5.0,4,0,0,0,0,1,0,1,1,0,0,0
flat,ramsons kshitij3.7 â˜…,0.28,3650.0,767.0,2,2,2,5.0,North-West,0 to 1 Year Old,784.4545610910217,699.7728153656203,767.035514,1,0,0,Sector 95 Gurgaon,0,0,0,0,1,0,5.0,5.0,5.0,5.0,5.0,3,0,0,0,0,1,0,1,1,0,0,0
flat,shree vardhman flora3.8 â˜…,0.65,4814.0,1350.0,2,2,3,3.0,North,1 to 5 Year Old,1264.73804341985,1168.6623261354666,1350.008338,1,0,0,Sector 90 Gurgaon,1,0,0,0,0,20,5.0,5.0,5.0,5.0,5.0,10,1,1,0,0,1,0,1,0,0,0,0
flat,gls avenue 51,0.39,6077.0,642.0,3,3,3+,6.0,North,1 to 5 Year Old,681.4778281731769,641.743718,701.8247820541702,0,0,1,Sector 92 Gurgaon,0,0,0,0,0,18,5.0,5.0,5.0,5.0,5.0,4,0,1,0,0,1,0,1,0,0,0,0
flat,experion the heartsong3.9 â˜…,0.98,13343.0,734.0,2,3,3,12.0,South-East,1 to 5 Year Old,978.223232,734.43,788.2164334991235,0,1,1,Sector 108 Gurgaon,1,1,1,1,0,6,5.0,5.0,5.0,5.0,5.0,9,1,1,0,0,1,0,1,0,0,0,0
flat,bptp astaire gardens3.7 â˜…,0.975,6587.0,1480.0,3,3,3+,1.0,West,1 to 5 Year Old,1371.8338456544084,1273.2174486055867,1480.03625,1,0,0,Sector 70A Gurgaon,0,0,0,0,1,24,5.0,5.0,5.0,5.0,5.0,12,1,0,0,1,1,0,1,1,0,0,0
flat,shree vardhman flora3.8 â˜…,0.85,4404.0,1930.0,3,4,3,3.0,South-East,1 to 5 Year Old,1742.5500841586495,1450.0,1929.96727,1,0,1,Sector 90 Gurgaon,0,1,1,0,0,22,5.0,5.0,5.0,5.0,5.0,10,1,1,0,0,0,0,0,0,0,0,0
flat,viridian the plaza 106,0.39,5571.0,700.0,1,1,1,7.0,East,1 to 5 Year Old,729.2590322470569,450.0,699.976417,1,0,1,Sector 106 Gurgaon,0,0,0,0,0,20,5.0,5.0,5.0,5.0,5.0,5,0,0,0,1,1,0,0,0,0,0,0
flat,vatika the seven lamps3.8 â˜…,0.885,8850.0,1000.0,2,2,2,14.0,East,1 to 5 Year Old,976.4031912498843,1000.0,1428.0466129999998,1,0,1,Sector 82 Gurgaon,1,0,0,0,0,24,5.0,5.0,5.0,5.0,5.0,10,1,1,0,0,0,1,1,0,0,0,0
flat,vatika the seven lamps3.8 â˜…,0.86,6022.0,1428.0,2,2,2,12.0,East,1 to 5 Year Old,1328.9955247605849,1231.3953996175387,1429.984115,1,0,0,Sector 82 Gurgaon,1,0,0,0,0,26,5.0,5.0,5.0,5.0,5.0,10,1,1,0,0,0,1,1,0,0,0,0
flat,antriksh heights3.7 â˜…,0.85,4927.0,1725.0,3,3,3+,10.0,North,1 to 5 Year Old,1573.668242173384,1470.2636409531208,1725.0226139999995,1,0,0,Sector 84 Gurgaon,1,0,0,0,0,11,5.0,5.0,5.0,5.0,5.0,3,1,0,0,0,0,0,0,0,0,0,0
flat,pyramid urban homes 2,0.415,6905.0,601.0,2,2,1,3.0,West,1 to 5 Year Old,647.7014597761238,600.948537,663.3241547797888,0,0,1,Sector 86 Gurgaon,0,0,0,0,0,11,5.0,5.0,5.0,5.0,5.0,10,1,0,0,0,0,0,1,0,0,0,0
flat,pivotal devaan,0.37,6346.0,583.0,2,2,1,5.0,North-West,1 to 5 Year Old,632.8728102359541,483.0,582.972824,1,0,1,Sector 84 Gurgaon,0,0,0,0,0,14,5.0,5.0,5.0,5.0,5.0,15,4,2,1,0,0,0,1,0,0,0,0
flat,antriksh heights3.7 â˜…,0.88,4821.0,1825.0,3,3,3,16.0,Unknown,1 to 5 Year Old,1656.0496285076597,1550.6906582378283,1825.019245,1,0,0,Sector 84 Gurgaon,0,0,0,1,0,13,5.0,5.0,5.0,5.0,5.0,3,1,0,0,0,0,0,0,0,0,0,0
flat,antriksh heights3.7 â˜…,0.9,4444.0,2025.0,3,3,3,18.0,Unknown,1 to 5 Year Old,1820.812401176212,1711.544692807244,2025.012507,1,0,0,Sector 84 Gurgaon,0,1,0,1,0,12,5.0,5.0,5.0,5.0,5.0,3,1,0,0,0,0,0,0,0,0,0,0
flat,antriksh heights3.7 â˜…,0.6,5000.0,1200.0,2,2,2,14.0,North,1 to 5 Year Old,1141.165963918436,1048.0218002084048,1199.959572,1,0,0,Sector 84 Gurgaon,0,0,0,0,0,11,5.0,5.0,5.0,5.0,5.0,3,1,0,0,0,0,1,0,0,0,0,0
flat,antriksh heights3.7 â˜…,0.92,5041.0,1825.0,3,3,3,2.0,East,1 to 5 Year Old,1656.0496285076597,1550.6906582378283,1825.019245,1,0,0,Sector 84 Gurgaon,1,0,0,1,0,14,5.0,5.0,5.0,5.0,5.0,3,1,0,0,0,0,0,0,0,0,0,0
flat,antriksh heights3.7 â˜…,0.69,5111.0,1350.0,2,2,3+,8.0,West,1 to 5 Year Old,1264.73804341985,1168.6623261354666,1350.008338,1,0,0,Sector 84 Gurgaon,1,0,0,0,0,13,5.0,5.0,5.0,5.0,5.0,3,1,0,0,0,0,0,0,0,0,0,0
flat,sare homes,0.65,4587.0,1417.0,3,3,2,3.0,Unknown,1 to 5 Year Old,1319.9335722638143,1416.959796,1429.58054150894,0,0,1,Sector 92 Gurgaon,0,0,0,0,0,1,5.0,5.0,5.0,5.0,5.0,7,0,0,0,0,0,0,0,0,0,0,0
flat,sare crescent parc3.5 â˜…,0.51,4080.0,1250.0,3,2,2,2.0,North,1 to 5 Year Old,1182.3566570855735,1088.2353088507589,1250.011707,1,0,0,Sector 92 Gurgaon,0,0,0,0,0,14,5.0,5.0,5.0,5.0,5.0,8,0,0,0,0,1,0,0,0,0,0,0
flat,vatika iris floors,0.634,5590.0,1134.0,2,2,3+,2.0,East,1 to 5 Year Old,1086.794248937814,994.9399688004978,1133.976865,1,0,0,Sector 82 Gurgaon,1,0,0,0,0,19,5.0,5.0,5.0,5.0,5.0,6,1,0,0,0,0,0,0,0,0,0,0
flat,bestech park view ananda4.2 â˜…,0.95,6985.0,1360.0,2,2,2,13.0,South-East,1 to 5 Year Old,1150.0,894.0,1360.0187649999998,1,1,1,Sector 81 Gurgaon,0,0,0,0,0,31,5.0,5.0,5.0,5.0,5.0,10,1,1,0,1,1,0,1,0,0,0,0
flat,antriksh heights3.7 â˜…,0.9,4931.0,1825.0,3,3,3,11.0,South,1 to 5 Year Old,1656.0496285076597,1550.6906582378283,1825.019245,1,0,0,Sector 84 Gurgaon,0,0,0,0,0,18,5.0,5.0,5.0,5.0,5.0,3,1,0,0,0,0,0,0,0,0,0,0
flat,antriksh heights3.7 â˜…,0.535,4458.0,1200.0,2,2,3+,17.0,North-West,1 to 5 Year Old,1141.165963918436,1048.0218002084048,1199.959572,1,0,0,Sector 84 Gurgaon,0,0,0,0,0,17,5.0,5.0,5.0,5.0,5.0,3,1,0,0,0,0,1,1,0,0,0,0
flat,vatika emilia floors3.7 â˜…,0.65,6190.0,1050.0,2,2,2,1.0,South,1 to 5 Year Old,950.0,850.0,1050.018445,1,1,1,Sector 83 Gurgaon,0,0,0,0,0,32,5.0,5.0,5.0,5.0,5.0,15,1,1,0,0,1,0,1,0,0,0,0
flat,vatika emilia floors3.7 â˜…,0.6,5714.0,1050.0,2,2,2,1.0,South,1 to 5 Year Old,990.0,950.0,1050.018445,1,1,1,Sector 83 Gurgaon,0,0,0,0,0,31,5.0,5.0,5.0,5.0,5.0,15,1,1,0,0,1,0,1,0,0,0,0
flat,umang winter hills3.9 â˜…,0.75,5588.0,1342.0,2,2,2,7.0,North-East,1 to 5 Year Old,1180.0,1050.0,1342.043052,1,1,1,Sector 77 Gurgaon,0,0,0,0,0,32,5.0,5.0,5.0,5.0,5.0,10,1,1,0,0,1,0,1,0,0,0,0
flat,bestech park view ananda4.2 â˜…,0.95,6985.0,1360.0,2,2,2,14.0,North-East,1 to 5 Year Old,1260.0,894.0,1360.0187649999998,1,1,1,Sector 81 Gurgaon,0,0,0,0,0,31,5.0,5.0,5.0,5.0,5.0,10,1,1,0,1,1,0,1,0,0,0,0
flat,antriksh heights3.7 â˜…,0.9,6206.0,1450.0,3,3,3+,12.0,North-East,1 to 5 Year Old,1525.0,1450.0,1725.0226139999995,1,1,1,Sector 84 Gurgaon,0,0,0,0,0,30,5.0,5.0,5.0,5.0,5.0,3,1,0,0,0,1,0,1,0,0,0,0
flat,antriksh heights3.7 â˜…,0.73,6083.0,1200.0,2,2,3+,4.0,North-West,1 to 5 Year Old,1141.165963918436,870.0,1199.959572,1,0,1,Sector 84 Gurgaon,1,0,1,1,0,28,5.0,5.0,5.0,5.0,5.0,3,1,0,0,0,0,0,0,0,0,0,0
flat,pyramid urban homes 2,0.44,7321.0,601.0,2,2,2,6.0,East,1 to 5 Year Old,647.7014597761238,600.948537,663.3241547797888,0,0,1,Sector 86 Gurgaon,0,0,0,0,0,11,5.0,5.0,5.0,5.0,5.0,10,1,0,0,0,0,0,1,0,0,0,0
flat,antriksh heights3.7 â˜…,0.84,4869.0,1725.0,3,3,3+,8.0,Unknown,0 to 1 Year Old,1573.668242173384,1470.2636409531208,1725.0226139999995,1,0,0,Sector 84 Gurgaon,0,0,0,1,0,13,5.0,5.0,5.0,5.0,5.0,3,1,0,0,0,0,0,1,0,0,0,0
flat,antriksh heights3.7 â˜…,0.79,4579.0,1725.0,3,3,3+,8.0,West,0 to 1 Year Old,1573.668242173384,1470.2636409531208,1725.0226139999995,1,0,0,Sector 84 Gurgaon,0,0,0,0,0,6,5.0,5.0,5.0,5.0,5.0,3,1,0,0,0,0,0,0,0,0,0,0
flat,godrej aria3.8 â˜…,0.96,13296.0,722.0,2,2,3,8.0,North-East,1 to 5 Year Old,747.3829372405976,722.0,1350.977089,1,0,1,Sector 79 Gurgaon,0,0,0,0,0,8,5.0,5.0,5.0,5.0,5.0,11,1,1,0,0,1,0,0,0,0,0,0
flat,shree vardhman flora3.8 â˜…,0.65,5000.0,1300.0,2,2,2,12.0,East,10+ Year Old,1223.547350252712,1128.4488174931128,1299.956203,1,0,0,Sector 90 Gurgaon,1,0,0,0,0,18,5.0,5.0,5.0,5.0,5.0,10,1,1,0,0,1,0,1,0,0,0,0
flat,shree vardhman flora3.8 â˜…,0.64,4923.0,1300.0,2,2,3,6.0,East,10+ Year Old,1223.547350252712,1100.0,1299.956203,1,0,1,Sector 90 Gurgaon,1,0,0,0,0,19,5.0,5.0,5.0,5.0,5.0,10,1,1,0,0,1,0,1,0,0,0,0
flat,vatika xpressions,0.92,7360.0,1250.0,2,2,2,3.0,North,1 to 5 Year Old,1300.0,1250.0,1350.008338,1,1,1,Sector 88B Gurgaon,0,0,0,1,0,30,5.0,5.0,5.0,5.0,5.0,7,2,1,0,0,1,0,1,0,0,0,0
flat,godrej summit3.7 â˜…,0.98,5950.0,1647.0,3,3,3,12.0,East,1 to 5 Year Old,1509.410760832649,1407.5305674710487,1646.984339,1,0,0,Sector 104 Gurgaon,0,0,0,0,1,14,5.0,5.0,5.0,5.0,5.0,15,1,1,0,1,1,1,1,1,0,0,0
flat,godrej summit3.7 â˜…,0.85,5878.0,1446.0,2,2,3+,10.0,East,1 to 5 Year Old,1269.0,777.0,1446.022326,1,1,1,Sector 104 Gurgaon,1,0,0,0,0,14,5.0,5.0,5.0,5.0,5.0,15,1,1,0,1,1,1,1,1,0,0,0
flat,godrej summit3.7 â˜…,0.75,5910.0,1269.0,2,2,3,6.0,East,1 to 5 Year Old,1198.0091204890864,1103.5164421348532,1268.956171,1,0,0,Sector 104 Gurgaon,0,0,0,0,1,14,5.0,5.0,5.0,5.0,5.0,15,1,1,0,1,1,1,1,1,0,0,0
flat,signature global solera3.7 â˜…,0.3,6134.0,489.0,2,2,1,5.0,East,1 to 5 Year Old,555.4343070817349,489.0,602.0249269999999,1,0,1,Sector 107 Gurgaon,0,0,0,0,0,9,5.0,5.0,5.0,5.0,5.0,11,0,1,0,0,1,1,1,1,0,0,0
flat,shree vardhman flora3.8 â˜…,0.9,4615.0,1950.0,3,4,3,4.0,East,1 to 5 Year Old,1759.0263614255043,1651.224429843713,1949.988124,1,0,0,Sector 90 Gurgaon,0,1,0,0,0,31,5.0,5.0,5.0,5.0,5.0,10,1,1,0,0,0,0,0,0,0,0,0
flat,shree vardhman flora3.8 â˜…,0.65,4814.0,1350.0,2,2,3,6.0,West,1 to 5 Year Old,1264.73804341985,1168.6623261354666,1350.008338,1,0,0,Sector 90 Gurgaon,1,0,0,0,0,32,5.0,5.0,5.0,5.0,5.0,10,1,1,0,0,0,0,0,0,0,0,0
flat,shree vardhman flora3.8 â˜…,0.9,4615.0,1950.0,3,4,3,4.0,South-West,1 to 5 Year Old,1759.0263614255043,1651.224429843713,1949.988124,1,0,0,Sector 90 Gurgaon,0,1,0,0,0,31,5.0,5.0,5.0,5.0,5.0,10,1,1,0,0,0,0,0,0,0,0,0
flat,shree vardhman flora3.8 â˜…,0.65,4814.0,1350.0,2,2,3,6.0,East,1 to 5 Year Old,1264.73804341985,1168.6623261354666,1350.008338,1,0,0,Sector 90 Gurgaon,1,0,0,0,0,31,5.0,5.0,5.0,5.0,5.0,10,1,1,0,0,0,0,0,0,0,0,0
flat,shree vardhman flora3.8 â˜…,0.66,5076.0,1300.0,2,2,3,4.0,North-East,1 to 5 Year Old,1223.547350252712,960.0,1299.956203,1,0,1,Sector 90 Gurgaon,1,0,0,0,0,22,5.0,5.0,5.0,5.0,5.0,10,1,1,0,0,1,0,1,0,0,0,0
flat,hsiidc sidco aravali,0.91,3516.0,2588.0,3,3,3+,8.0,East,5 to 10 Year Old,1900.0,2164.348800120149,2587.964477,1,1,0,Sector 1 Imt Manesar,0,1,0,0,0,5,5.0,5.0,5.0,5.0,5.0,12,0,2,0,0,0,0,0,0,0,0,0
flat,the crew bos chs manesar,0.85,3695.0,2300.0,3,3,2,2.0,East,5 to 10 Year Old,2047.36121359547,2300.030152,2258.752587442568,0,0,1,Manesar,0,0,0,0,0,10,5.0,5.0,5.0,5.0,5.0,11,0,1,0,0,0,0,0,0,0,0,0
flat,nagata group housing society,0.85,3695.0,2300.0,3,3,3+,4.0,North,1 to 5 Year Old,2047.36121359547,1932.7189903401904,2300.030152,1,0,0,Sector 1 Gurgaon,0,1,0,0,0,2,5.0,5.0,5.0,5.0,5.0,11,0,1,0,0,0,0,0,0,0,0,0
flat,mapsko casa bella3.8 â˜…,0.8575,8120.0,1056.0,3,3,3,5.0,South,5 to 10 Year Old,1022.5367675970788,1056.0,1429.984115,1,0,1,Sector 82 Gurgaon,1,0,0,0,0,20,5.0,5.0,5.0,5.0,5.0,11,1,0,0,0,0,0,0,0,0,0,0
flat,bestech park view ananda4.2 â˜…,0.8798999999999999,8042.0,1094.0,2,2,3,8.0,West,1 to 5 Year Old,1053.8416944041037,1094.0,1360.0187649999998,1,0,1,Sector 81 Gurgaon,1,0,0,0,0,17,5.0,5.0,5.0,5.0,5.0,10,1,1,0,1,0,1,0,0,0,0,0
flat,bestech park view ananda4.2 â˜…,0.8698999999999999,7951.0,1094.0,2,2,3,8.0,West,1 to 5 Year Old,1300.0,1094.0,1360.0187649999998,1,1,1,Sector 81 Gurgaon,0,0,0,0,0,19,5.0,5.0,5.0,5.0,5.0,10,1,1,0,1,0,0,0,0,0,0,0
flat,raheja vedaanta3.6 â˜…,0.85,4637.0,1833.0,3,3,2,2.0,North-East,1 to 5 Year Old,1500.0,1350.0,1832.984531,1,1,1,Sector 108 Gurgaon,0,1,0,0,0,12,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,1,0,1,0,0,0,0
flat,shapoorji pallonji joyville gurugram4.0 â˜…,0.96,10491.0,915.0,2,2,2,10.0,East,1 to 5 Year Old,906.37901286575,818.8048009469878,915.039139,1,0,0,Sector 102 Gurgaon,0,0,0,0,0,23,5.0,5.0,5.0,5.0,5.0,13,1,1,0,0,1,0,1,0,0,0,0
flat,signature global solera3.7 â˜…,0.495,8222.0,602.0,2,2,1,8.0,South-West,1 to 5 Year Old,598.0,567.0682368458525,602.0249269999999,1,1,0,Sector 107 Gurgaon,0,0,0,0,1,8,5.0,5.0,5.0,5.0,5.0,11,0,1,0,0,1,0,0,0,0,0,0
flat,ashiana apartment,0.16,2051.0,780.0,2,2,2,1.0,Unknown,5 to 10 Year Old,795.1641413144775,710.2283276126324,779.9521939999998,1,0,0,Sector 23A Gurgaon,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,26,2,2,3,1,0,0,0,0,0,0,0
flat,hcbs sports ville3.6 â˜…,0.2,2666.0,750.0,2,2,1,4.0,Unknown,0 to 1 Year Old,743.0,600.0,750.028552,1,1,1,Sohna,0,0,0,0,0,3,5.0,5.0,5.0,5.0,5.0,5,0,0,0,0,0,0,0,0,0,0,0
flat,orchid island4.2 â˜…,0.715,7891.0,906.0,2,2,1,4.0,Unknown,1 to 5 Year Old,898.9646880956651,905.997463,949.7312601136014,0,0,1,Sector 51 Gurgaon,0,0,0,0,0,5,5.0,5.0,5.0,5.0,5.0,9,1,1,0,1,0,0,0,0,0,0,0
flat,signature global park4.0 â˜…,0.54,6506.0,830.0,2,2,1,2.0,Unknown,1 to 5 Year Old,836.3548344816155,830.004329,878.364243702553,0,0,1,Sohna,0,0,0,0,0,4,5.0,5.0,5.0,5.0,5.0,8,1,1,0,1,0,0,0,0,0,0,0
flat,vipul lavanya3.9 â˜…,0.645,5265.0,1225.0,2,2,2,14.0,Unknown,5 to 10 Year Old,1161.761310502005,776.0,1225.039459,1,0,1,Sector 81 Gurgaon,0,0,0,0,0,17,5.0,5.0,5.0,5.0,5.0,14,0,0,0,0,0,0,0,0,0,0,0
flat,signature global the millennia 3,0.45,7627.0,590.0,2,3,2,8.0,Unknown,Under Construction,638.6395072793534,589.969359,652.9947181939792,0,0,1,Sector 37D Gurgaon,0,0,0,0,0,2,5.0,5.0,5.0,5.0,5.0,12,2,1,0,0,0,0,0,0,0,0,0
flat,avl 36 gurgaon3.7 â˜…,0.45,9000.0,500.0,1,1,1,9.0,Unknown,1 to 5 Year Old,564.4962595785053,485.0326792154506,499.983155,1,0,0,Sector 36A Gurgaon,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,6,0,2,0,0,0,0,0,1,0,0,0
flat,tarc maceo3.8 â˜…,0.9,6870.0,1310.0,2,2,2,13.0,East,1 to 5 Year Old,1231.785488886139,1136.4915192215835,1309.96663,1,0,0,Sector 91 Gurgaon,0,0,0,0,0,12,5.0,5.0,5.0,5.0,5.0,10,1,1,0,0,0,0,0,0,0,1,0
flat,kendriya vihar4.1 â˜…,0.55,9016.0,610.0,1,2,1,0.0,Unknown,10+ Year Old,655.1157845462087,609.990213,671.7755119863604,0,0,1,Sector 56 Gurgaon,0,0,0,0,0,11,5.0,5.0,5.0,5.0,5.0,45,1,5,14,3,0,0,0,1,0,0,0
flat,m3m sky lofts,0.9,13177.0,683.0,1,1,0,6.0,Unknown,0 to 1 Year Old,682.969455,632.2141208464658,740.3254093285516,0,1,0,Sector 71 Gurgaon,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,8,1,1,0,1,0,0,0,0,0,0,0
flat,lotus homz4.0 â˜…,0.5,14838.0,337.0,1,1,1,2.0,Unknown,1 to 5 Year Old,430.21459985363566,336.91007,415.4176767203576,0,0,1,Sector 111 Gurgaon,0,0,0,0,0,13,5.0,5.0,5.0,5.0,5.0,15,3,2,2,1,0,0,0,0,0,1,0
flat,ansal api sushant estate4.1 â˜…,0.29,11600.0,250.0,1,1,0,0.0,Unknown,5 to 10 Year Old,358.5427937428157,250.045397,333.72122372349963,0,0,1,Sector 52 Gurgaon,0,0,0,0,0,8,5.0,5.0,5.0,5.0,5.0,44,2,5,10,0,0,0,0,0,0,0,0
flat,satya the hermitage3.5 â˜…,0.89,6137.0,1450.0,2,3,3,1.0,Unknown,1 to 5 Year Old,1347.1194297541256,1081.0,1450.004969,1,0,1,Sector 103 Gurgaon,0,1,0,0,0,12,5.0,5.0,5.0,5.0,5.0,15,1,1,0,2,0,0,1,0,0,0,0
